phase120_row_id,composition,yield_strength_mpa,dominant_non_fe_element,alloy_family_key,composition_hash16,element_count,non_fe_fraction,transition_fraction,light_fraction,refractory_fraction,entropy_fraction,frac_Fe,frac_C,frac_Mn,frac_Si,frac_Cr,frac_Ni,frac_Mo,frac_V,frac_N,frac_Nb,frac_Co,frac_W,frac_Al,frac_Ti
MBSTEEL-0175,Fe0.741C0.00702Mn0.00164Si0.00100Cr0.0321Ni0.0964Mo0.00586V0.000110Nb0.0000605Co0.115Al0.000208,1455.400000000,Co,Co+Cr+Ni,218365bdc2c49861,11,0.259295171,0.985857136,0.008224722,0.006028098,0.892487147,0.740704829,0.007017204,0.001639347,0.000999602,0.032087213,0.096361600,0.005857666,0.000109956,0.000000000,0.000060476,0.114954191,0.000000000,0.000207917,0.000000000
MBSTEEL-0176,Fe0.744C0.00414Mn0.0217Si0.00354Cr0.180Ni0.0401Mo0.00598V0.000108Nb0.0000594Co0.0000937Al0.000614,1028.700000000,Cr,Cr+Mn+Ni,9d142e4bf5790ac5,11,0.256249231,0.985671402,0.008291222,0.006145341,0.821115409,0.743750769,0.004138613,0.021692731,0.003538814,0.179939702,0.040086567,0.005977997,0.000107964,0.000000000,0.000059380,0.000093669,0.000000000,0.000613794,0.000000000
MBSTEEL-0177,Fe0.745C0.00138Mn0.000101Si0.000197Cr0.134Ni0.0794Mo0.0129V0.000108Nb0.0000594Co0.0000937Al0.0268Ti0.000115,1521.300000000,Cr,Al+Cr+Ni,2cd5032c20d04ba0,12,0.255114787,0.958554987,0.028372628,0.013180369,0.858093067,0.744885213,0.001379787,0.000100984,0.000196970,0.133979354,0.079387766,0.012898012,0.000107983,0.000000000,0.000059391,0.000093686,0.000000000,0.026795871,0.000114982
MBSTEEL-0178,Fe0.747C0.000899Mn0.000982Si0.0820Cr0.000104Ni0.166Mo0.000112V0.000106Nb0.0000581Co0.0000916Al0.00140Ti0.00101,1801.800000000,Ni,Ni+Si,819a10f674398b2e,12,0.252822695,0.914500611,0.084319009,0.001286405,0.754651442,0.747177305,0.000899213,0.000982233,0.082019463,0.000104025,0.166039401,0.000112027,0.000106025,0.000000000,0.000058114,0.000091622,0.000000000,0.001400332,0.001010240
MBSTEEL-0179,Fe0.748C0.00704Mn0.00164Si0.00120Cr0.0218Ni0.0967Mo0.00716V0.000111Nb0.0000606Co0.116Al0.000209,1503.400000000,Co,Co+Cr+Ni,079a10c914720b3e,11,0.251940604,0.984329156,0.008449671,0.007332182,0.868578953,0.748059396,0.007040559,0.001640130,0.001200095,0.021801731,0.096707679,0.007160569,0.000111009,0.000000000,0.000060605,0.116009211,0.000000000,0.000209017,0.000000000
MBSTEEL-0180,Fe0.750C0.00138Mn0.000101Si0.000197Cr0.133Ni0.0789Mo0.0128V0.000109Nb0.0000596Co0.0000940Al0.0218Ti0.00104,1350.300000000,Cr,Al+Cr+Ni,5e4eb2ce0c97a828,12,0.249610248,0.962704028,0.023389148,0.014015880,0.844845819,0.750389752,0.001380717,0.000101052,0.000197102,0.133069116,0.078941002,0.012806652,0.000109057,0.000000000,0.000059631,0.000094049,0.000000000,0.021811329,0.001040540
MBSTEEL-0181,Fe0.750C0.00184Mn0.000101Si0.000394Cr0.133Ni0.0814Mo0.0121V0.000109Nb0.0000596Co0.0000939Al0.0205,1308.000000000,Cr,Al+Cr+Ni,fd6850b60bb3f65e,11,0.249698003,0.965092350,0.022743154,0.012273540,0.839351695,0.750301997,0.001840741,0.000101041,0.000394159,0.133053554,0.081432777,0.012104872,0.000109044,0.000000000,0.000059624,0.000093938,0.000000000,0.020508255,0.000000000
MBSTEEL-0182,Fe0.751C0.00138Mn0.000101Si0.000197Cr0.133Ni0.0784Mo0.0128V0.000109N0.000395Nb0.0000596Co0.0000939Al0.0217Ti0.00104,1357.900000000,Cr,Al+Cr+Ni,ac9af81f91eecabd,13,0.249206844,0.962438748,0.023665480,0.014004742,0.846296121,0.750793156,0.001379620,0.000100972,0.000196946,0.132963369,0.078378407,0.012796475,0.000108970,0.000394891,0.000059584,0.000093874,0.000000000,0.021694023,0.001039714
MBSTEEL-0183,Fe0.751C0.00138Mn0.000101Si0.000197Cr0.133Ni0.0784Mo0.0128V0.000109Nb0.0000596Co0.0000939Al0.0220Ti0.000578,1317.000000000,Cr,Al+Cr+Ni,5dd88183d6047cf7,12,0.248788534,0.962974977,0.023583639,0.013550414,0.841126912,0.751211466,0.001380389,0.000101028,0.000197055,0.133037450,0.078422076,0.012803604,0.000109031,0.000000000,0.000059617,0.000093926,0.000000000,0.022006195,0.000578163
MBSTEEL-0184,Fe0.751C0.00138Mn0.000101Si0.000197Cr0.133Ni0.0787Mo0.0128V0.000109N0.000395Nb0.0000596Co0.0000939Al0.0217Ti0.000231,1269.000000000,Cr,Al+Cr+Ni,d5cf5b4c43decb86,13,0.248824601,0.963228814,0.023677529,0.013202683,0.841470863,0.751175399,0.001380322,0.000101024,0.000197046,0.133031063,0.078718381,0.012802989,0.000109025,0.000395092,0.000059614,0.000093922,0.000000000,0.021705068,0.000231054
MBSTEEL-0185,Fe0.751C0.00138Mn0.000101Si0.000197Cr0.134Ni0.0782Mo0.0128V0.000109N0.000395Nb0.0000596Co0.0000939Al0.0215Ti0.000116,1306.900000000,Cr,Al+Cr+Ni,1bd0e69a7e4ec2b3,13,0.248963575,0.963550632,0.023473138,0.013085235,0.840291101,0.751036425,0.001380067,0.000101005,0.000197010,0.134006499,0.078203793,0.012800621,0.000109005,0.000395019,0.000059603,0.000093905,0.000000000,0.021501043,0.000116006
MBSTEEL-0186,Fe0.751C0.00138Mn0.000101Si0.000197Cr0.134Ni0.0791Mo0.0129V0.000109Nb0.0000596Co0.0000940Al0.0211Ti0.000116,1285.000000000,Cr,Al+Cr+Ni,127100c130fd568e,12,0.249117588,0.964252998,0.022673449,0.013182536,0.837813911,0.750882412,0.001379784,0.000100984,0.000196969,0.133979019,0.079087615,0.012897980,0.000108983,0.000000000,0.000059591,0.000093985,0.000000000,0.021096696,0.000115982
MBSTEEL-0187,Fe0.751C0.00184Mn0.000101Si0.000197Cr0.133Ni0.0783Mo0.0129V0.000109Nb0.0000596Co0.0000939Al0.0220Ti0.000116,1297.500000000,Cr,Al+Cr+Ni,24a6f25d5db80f2c,12,0.248787031,0.962876876,0.024043816,0.013188339,0.840548940,0.751212969,0.001840522,0.000101029,0.000197056,0.133037716,0.078322204,0.012903658,0.000109031,0.000000000,0.000059617,0.000093927,0.000000000,0.022006239,0.000116033
MBSTEEL-0188,Fe0.751C0.00184Mn0.000101Si0.000197Cr0.133Ni0.0785Mo0.0128V0.000109Nb0.0000596Co0.0000939Al0.0217Ti0.000578,1344.000000000,Cr,Al+Cr+Ni,3a1a58b01784160f,12,0.248983853,0.962824601,0.023737510,0.013546891,0.842975754,0.751016147,0.001840040,0.000101002,0.000197004,0.133002860,0.078501688,0.012800275,0.000109002,0.000000000,0.000059601,0.000093902,0.000000000,0.021700467,0.000578012
MBSTEEL-0189,Fe0.751C0.00184Mn0.000101Si0.000197Cr0.133Ni0.0786Mo0.0127V0.000109Nb0.0000596Co0.0000939Al0.0213Ti0.00116,1348.600000000,Cr,Al+Cr+Ni,b6345fb6e1af4c0b,12,0.249120516,0.962749379,0.023333255,0.014026349,0.845217575,0.750879484,0.001839705,0.000100984,0.000196968,0.132978657,0.078587387,0.012697962,0.000108983,0.000000000,0.000059590,0.000093885,0.000000000,0.021296582,0.001159814
MBSTEEL-0190,Fe0.751C0.00563Mn0.00185Si0.00120Cr0.0218Ni0.0967Mo0.00587V0.000111Nb0.0000606Co0.116Al0.000209,1463.300000000,Co,Co+Cr+Ni,701649fb873a770a,11,0.249323241,0.987035982,0.007035970,0.006039000,0.856704678,0.750676759,0.005627577,0.001849204,0.001199484,0.021790617,0.096658379,0.005867473,0.000110952,0.000000000,0.000060574,0.115950072,0.000000000,0.000208910,0.000000000
MBSTEEL-0191,Fe0.752C0.00138Mn0.000101Si0.000197Cr0.133Ni0.0781Mo0.0127V0.000109N0.000395Nb0.0000596Co0.0000939Al0.0215Ti0.000578,1276.700000000,Cr,Al+Cr+Ni,8dc92cd99a6a246e,13,0.248160518,0.963198257,0.023466990,0.013443730,0.841371977,0.751839482,0.001379705,0.000100978,0.000196958,0.132971611,0.078083329,0.012697289,0.000108977,0.000394916,0.000059587,0.000093880,0.000000000,0.021495411,0.000577877
MBSTEEL-0192,Fe0.752C0.00138Mn0.000101Si0.000197Cr0.133Ni0.0784Mo0.0128V0.000109Nb0.0000596Co0.0000940Al0.0218Ti0.000231,1296.000000000,Cr,Al+Cr+Ni,e2fcf0a7facdfb6f,12,0.248129021,0.963538657,0.023372989,0.013197335,0.837546397,0.751870979,0.001379763,0.000100983,0.000196966,0.132977181,0.078386549,0.012797804,0.000108981,0.000000000,0.000059590,0.000093984,0.000000000,0.021796260,0.000230960
MBSTEEL-0193,Fe0.752C0.00138Mn0.000101Si0.000197Cr0.134Ni0.0784Mo0.0128V0.000109Nb0.0000596Co0.0000940Al0.0209Ti0.000116,1277.700000000,Cr,Al+Cr+Ni,9de65a87aad2dc3f,12,0.248117745,0.964552951,0.022473481,0.013082551,0.835112893,0.751882255,0.001379784,0.000100984,0.000196969,0.133979019,0.078387724,0.012797996,0.000108983,0.000000000,0.000059591,0.000093985,0.000000000,0.020896728,0.000115982
MBSTEEL-0194,Fe0.752C0.00184Mn0.000101Si0.000197Cr0.133Ni0.0783Mo0.0128V0.000109Nb0.0000596Co0.0000940Al0.0209Ti0.00104,1391.200000000,Cr,Al+Cr+Ni,a16db5782678ec94,12,0.248331185,0.963179623,0.022926898,0.014002431,0.842580370,0.751668815,0.001839190,0.000100956,0.000196913,0.132941426,0.078265516,0.012794363,0.000108952,0.000000000,0.000059574,0.000093959,0.000000000,0.020890796,0.001039542
MBSTEEL-0195,Fe0.752C0.00184Mn0.000101Si0.000197Cr0.133Ni0.0787Mo0.0129V0.000109Nb0.0000596Co0.0000940Al0.0213Ti0.000116,1312.000000000,Cr,Al+Cr+Ni,5b8092afcf97dd6b,12,0.248313153,0.963602563,0.023327282,0.013179110,0.838582857,0.751686847,0.001839234,0.000100958,0.000196918,0.132944615,0.078667227,0.012894628,0.000108955,0.000000000,0.000059575,0.000093961,0.000000000,0.021291130,0.000115952
MBSTEEL-0196,Fe0.753C0.00138Mn0.000101Si0.000197Cr0.133Ni0.0784Mo0.0127V0.000109Nb0.0000596Co0.0000940Al0.0211Ti0.000231,1276.500000000,Cr,Al+Cr+Ni,7ba50616a31a3ef9,12,0.247279711,0.964345649,0.022668576,0.013094734,0.834538738,0.752720289,0.001379487,0.000100962,0.000196927,0.132950596,0.078370877,0.012695282,0.000108960,0.000000000,0.000059578,0.000093965,0.000000000,0.021092162,0.000230914
MBSTEEL-0197,Fe0.753C0.00929Mn0.000102Si0.000199Cr0.0880Ni0.0200Mo0.00756V0.00318Nb0.0000600Co0.117Al0.000620Ti0.000233,1357.300000000,Co,Co+Cr+Ni,7662f4adb0506ac6,12,0.246430301,0.982024410,0.010116648,0.011041347,0.865095656,0.753569699,0.009297029,0.000102077,0.000199151,0.088066578,0.020015131,0.007565720,0.003182406,0.000000000,0.000060045,0.117088519,0.000000000,0.000620469,0.000233176
MBSTEEL-0198,Fe0.754C0.00184Mn0.000101Si0.000197Cr0.132Ni0.0780Mo0.0128V0.000109Nb0.0000596Co0.0000940Al0.0213Ti0.000347,1294.900000000,Cr,Al+Cr+Ni,a9a4eca4ec02b917,12,0.246638549,0.963487348,0.023317236,0.013304323,0.836495716,0.753361451,0.001838442,0.000100914,0.000196833,0.131888212,0.077933943,0.012789160,0.000108908,0.000000000,0.000059550,0.000093920,0.000000000,0.021281961,0.000346706
MBSTEEL-0199,Fe0.754C0.00599Mn0.0101Si0.00493Cr0.165Ni0.0396Mo0.0159V0.000109N0.00395Nb0.0000596Co0.0000940Al0.000616,1155.000000000,Cr,Cr+Ni,96fef76f3c9a4e5e,12,0.246262753,0.968565358,0.015480603,0.016063000,0.836087497,0.753737247,0.005987913,0.010096480,0.004928282,0.164942501,0.039586200,0.015894459,0.000108962,0.003948624,0.000059579,0.000093967,0.000000000,0.000615785,0.000000000
MBSTEEL-0200,Fe0.754C0.00640Mn0.0300Si0.00469Cr0.166Ni0.0387Mo0.000114V0.000108Nb0.0000591Co0.0000931Al0.000610,1153.400000000,Cr,Cr+Mn+Ni,3c6481685d4e8271,11,0.246583295,0.988136085,0.011690949,0.000280883,0.807649001,0.753416705,0.006395049,0.029976792,0.004686372,0.165871582,0.038670062,0.000113912,0.000107916,0.000000000,0.000059054,0.000093028,0.000000000,0.000609528,0.000000000
MBSTEEL-0201,Fe0.755C0.00185Mn0.000101Si0.000198Cr0.134Ni0.0794Mo0.0127V0.000109Nb0.0000598Co0.0000942Al0.0158Ti0.000232,1280.200000000,Cr,Cr+Ni,773214bc49dcf728,12,0.244655563,0.969146131,0.017856142,0.013106777,0.822205905,0.755344437,0.001850844,0.000101046,0.000198090,0.134061132,0.079436223,0.012705794,0.000109050,0.000000000,0.000059827,0.000094243,0.000000000,0.015807208,0.000232106
MBSTEEL-0202,Fe0.755C0.00552Mn0.00543Si0.0236Cr0.128Ni0.0188Mo0.0173V0.00380N0.00197Nb0.00244Co0.0375Al0.000615,1074.900000000,Cr,Co+Cr+Si,0e6b73078616a782,12,0.244981125,0.948553714,0.031705793,0.023540589,0.941453699,0.755018875,0.005520138,0.005430136,0.023600590,0.128003200,0.018800470,0.017300433,0.003800095,0.001970049,0.002440061,0.037500938,0.000000000,0.000615015,0.000000000
MBSTEEL-0203,Fe0.757C0.000465Mn0.000712Si0.00219Cr0.121Ni0.0981Mo0.0119V0.000110Nb0.0000602Co0.0000948Al0.00497Ti0.00269,1157.500000000,Cr,Cr+Ni,109c655a0d3fc654,12,0.242463664,0.977709018,0.007630402,0.014770658,0.813543638,0.757536336,0.000465329,0.000712504,0.002191552,0.121085729,0.098169504,0.011908431,0.000110078,0.000000000,0.000060243,0.000094867,0.000000000,0.004973521,0.002691906
MBSTEEL-0204,Fe0.757C0.00185Mn0.000101Si0.000791Cr0.133Ni0.0781Mo0.0127V0.000109Nb0.0000597Co0.0000942Al0.0158Ti0.000232,1280.800000000,Cr,Cr+Ni,e303f2625d144cbc,12,0.242876513,0.968562172,0.018444008,0.013102837,0.821759879,0.757123487,0.001850302,0.000101016,0.000791129,0.133021696,0.078112740,0.012702072,0.000109018,0.000000000,0.000059710,0.000094215,0.000000000,0.015802577,0.000232038
MBSTEEL-0205,Fe0.757C0.0186Mn0.00163Si0.000199Cr0.131Ni0.0000953Mo0.0341V0.0105Nb0.0000602Co0.0467Al0.000622,1667.400000000,Cr,Co+Cr+Mo,11598deb50ecf173,11,0.243383226,0.946445925,0.019411168,0.044637591,0.875539670,0.756616774,0.018590584,0.001629175,0.000198899,0.130933682,0.000095252,0.034082737,0.010494684,0.000000000,0.000060170,0.046676358,0.000000000,0.000621685,0.000000000
MBSTEEL-0206,Fe0.758C0.00142Mn0.000104Si0.000203Cr0.123Ni0.0932Mo0.000119V0.000112Nb0.0000612Co0.0000965W0.0124Al0.00822Ti0.00309,1199.000000000,Cr,Cr+Ni,73eef14d39f10f44,13,0.242019480,0.974487456,0.009842747,0.015781794,0.816277129,0.757980520,0.001419964,0.000103997,0.000202995,0.122996839,0.093197605,0.000118997,0.000111997,0.000000000,0.000061198,0.000096498,0.012399681,0.008219789,0.003089921
MBSTEEL-0207,Fe0.758C0.00185Mn0.000101Si0.000198Cr0.132Ni0.0780Mo0.0127V0.000109Nb0.0000597Co0.0000942Al0.0167Ti0.000348,1305.400000000,Cr,Cr+Ni,f6a10452a92a2928,12,0.242121185,0.968149393,0.018745003,0.013214587,0.819595703,0.757878815,0.001849704,0.000100984,0.000197968,0.131978897,0.077987530,0.012697970,0.000108983,0.000000000,0.000059690,0.000094185,0.000000000,0.016697330,0.000347944
MBSTEEL-0208,Fe0.759C0.000472Mn0.000103Si0.000202Cr0.000109Ni0.203Mo0.0124V0.000111Nb0.0000610Co0.0000961Al0.00273Ti0.0225,1661.200000000,Ni,Ni+Ti,f867adbf335d5664,12,0.241594666,0.961665058,0.003401333,0.035044522,0.698915488,0.758405334,0.000471630,0.000102919,0.000201842,0.000108915,0.202840952,0.012390285,0.000110913,0.000000000,0.000060952,0.000096025,0.000000000,0.002727861,0.022482372
MBSTEEL-0209,Fe0.760C0.000454Mn0.000992Si0.0640Cr0.000105Ni0.172Mo0.000114V0.000107Nb0.0000587Co0.0000925Al0.00101Ti0.00125,1474.400000000,Ni,Ni+Si,f4eb72ccfb064594,12,0.240139206,0.933125551,0.065452009,0.001529420,0.717400462,0.759860794,0.000453917,0.000991818,0.063988277,0.000104981,0.171968495,0.000113979,0.000106980,0.000000000,0.000058689,0.000092483,0.000000000,0.001009815,0.001249771
MBSTEEL-0210,Fe0.760C0.000468Mn0.000102Si0.000200Cr0.113Ni0.0986Mo0.0181V0.000110Nb0.0000605Co0.0000953Al0.00749Ti0.00129,1091.400000000,Cr,Cr+Ni,6026fbcd1ab5eca6,12,0.239631830,0.972378125,0.008161952,0.019569976,0.809842614,0.760368170,0.000468227,0.000102049,0.000200097,0.113054741,0.098647765,0.018108768,0.000110053,0.000000000,0.000060529,0.000095346,0.000000000,0.007493628,0.001290625
MBSTEEL-0211,Fe0.762C0.000930Mn0.00752Si0.00199Cr0.110Ni0.0971Mo0.0115V0.000110Nb0.0000601Co0.0000948Al0.00621Ti0.00257,1145.800000000,Cr,Cr+Ni,d69996ca80374c12,12,0.238064688,0.976741875,0.009129225,0.014238891,0.832715201,0.761935312,0.000929921,0.007519362,0.001989831,0.109990662,0.097091757,0.011499024,0.000109991,0.000000000,0.000060095,0.000094792,0.000000000,0.006209473,0.002569782
MBSTEEL-0212,Fe0.763C0.000466Mn0.000509Si0.000398Cr0.114Ni0.101Mo0.0120V0.000110Nb0.0000602Co0.0000949Al0.00746Ti0.000935,1194.000000000,Cr,Cr+Ni,37a537e9620afaf8,12,0.237025254,0.978681506,0.008323724,0.013104766,0.794663410,0.762974746,0.000465985,0.000508983,0.000397987,0.113996227,0.100996657,0.011999603,0.000109996,0.000000000,0.000060198,0.000094897,0.000000000,0.007459753,0.000934969
MBSTEEL-0213,Fe0.763C0.00479Mn0.00524Si0.00615Cr0.133Ni0.0196Mo0.000120V0.000113Nb0.0000619Co0.0488W0.0188Al0.000640,1235.900000000,Cr,Co+Cr,6f2df46bd1e2d240,12,0.237240193,0.969447721,0.011576355,0.019088889,0.865735092,0.762759807,0.004788492,0.005238350,0.006148064,0.132958131,0.019593830,0.000119962,0.000112964,0.000000000,0.000061881,0.048784638,0.018794082,0.000639799,0.000000000
MBSTEEL-0214,Fe0.763Mn0.00102Si0.00814Cr0.109Ni0.0988Mo0.0116V0.000109Nb0.0000600Co0.0000946Al0.00517Ti0.00268,1221.600000000,Cr,Cr+Ni,940427e1a1733370,11,0.236750875,0.972340972,0.013314346,0.014453718,0.820037159,0.763249125,0.000000000,0.001020333,0.008142658,0.109035589,0.098832259,0.011603787,0.000109036,0.000000000,0.000060020,0.000094631,0.000000000,0.005171688,0.002680875
MBSTEEL-0215,Fe0.764C0.000467Mn0.000511Si0.00200Cr0.0831Ni0.117Mo0.0178V0.000110Nb0.0000604Co0.0000952Al0.0131Ti0.00234,1506.800000000,Ni,Cr+Ni,650070ab1f3d0326,12,0.236445610,0.964253462,0.015557920,0.020298554,0.828549300,0.763554390,0.000466728,0.000510702,0.001998833,0.083051531,0.116931759,0.017789618,0.000109936,0.000000000,0.000060365,0.000095144,0.000000000,0.013092359,0.002338635
MBSTEEL-0216,Fe0.765C0.000909Mn0.00109Si0.0618Cr0.000105Ni0.170Mo0.000114V0.000107Nb0.0000587Co0.0000926Al0.000607,1419.400000000,Ni,Ni+Si,032c574f2a6aedd5,11,0.234910714,0.936503890,0.063323390,0.000279733,0.700872207,0.765089286,0.000909106,0.001090127,0.061807213,0.000105012,0.170019841,0.000114013,0.000107012,0.000000000,0.000058707,0.000092611,0.000000000,0.000607071,0.000000000
MBSTEEL-0217,Fe0.765Mn0.000713Si0.00199Cr0.112Ni0.0992Mo0.0128V0.000110Nb0.0000603Co0.0000950Al0.00519Ti0.00281,1224.700000000,Cr,Cr+Ni,e53f32e5ffb9399c,11,0.234975749,0.977148976,0.007180228,0.015780800,0.798941826,0.765024251,0.000000000,0.000713023,0.001990063,0.112003551,0.099203145,0.012800406,0.000110003,0.000000000,0.000060302,0.000095003,0.000000000,0.005190165,0.002810089
MBSTEEL-0218,Fe0.765Mn0.00112Si0.00597Cr0.110Ni0.0990Mo0.0119V0.000110Nb0.0000601Co0.0000948Al0.00414Ti0.00257,1173.800000000,Cr,Cr+Ni,9dd9e9d906feaa1b,11,0.234973148,0.975359035,0.010110355,0.014640614,0.808094364,0.765026852,0.000000000,0.001120039,0.005970210,0.110003861,0.099003475,0.011900418,0.000110004,0.000000000,0.000060102,0.000094803,0.000000000,0.004140145,0.002570090
MBSTEEL-0219,Fe0.766C0.000468Mn0.000819Si0.00100Cr0.102Ni0.103Mo0.0188V0.000110Nb0.0000606Co0.0000955Al0.00563Ti0.00259,1267.800000000,Ni,Cr+Ni,1b87f3f7d542cf7f,12,0.234438743,0.971467752,0.007093934,0.021548251,0.809358981,0.765561257,0.000467732,0.000818531,0.000999427,0.101941577,0.102941005,0.018789232,0.000109937,0.000000000,0.000060565,0.000095445,0.000000000,0.005626775,0.002588517
MBSTEEL-0220,Fe0.766C0.00140Mn0.000102Si0.000199Cr0.115Ni0.0900Mo0.0143V0.000110Nb0.0000601Co0.0000948Al0.00952Ti0.00327,1182.000000000,Cr,Cr+Ni,e5e5450301c6e01b,12,0.234042817,0.971252507,0.011118378,0.017739108,0.807706464,0.765957183,0.001399922,0.000101994,0.000198989,0.114993572,0.089994969,0.014299201,0.000109994,0.000000000,0.000060097,0.000094795,0.000000000,0.009519468,0.003269817
MBSTEEL-0221,Fe0.766Mn0.000510Si0.000399Cr0.121Ni0.0945Mo0.0120V0.000110Nb0.0000603Co0.0000950Al0.00270Ti0.00351,1172.000000000,Cr,Cr+Ni,eb7b47cfd8029cfc,11,0.234676775,0.981347195,0.003096262,0.015666446,0.781216685,0.765323225,0.000000000,0.000509549,0.000398647,0.120893094,0.094416507,0.011989398,0.000109903,0.000000000,0.000060247,0.000094916,0.000000000,0.002697614,0.003506899
MBSTEEL-0222,Fe0.766Mn0.00366Si0.00159Cr0.110Ni0.0981Mo0.0118V0.000110Nb0.0000602Co0.0000949Al0.00622Ti0.00269,1178.900000000,Cr,Cr+Ni,2408f15c136976ad,11,0.234248946,0.977647067,0.007807462,0.014655436,0.807974956,0.765751054,0.000000000,0.003658811,0.001589483,0.109964251,0.098068118,0.011796165,0.000109964,0.000000000,0.000060180,0.000094869,0.000000000,0.006217979,0.002689126
MBSTEEL-0223,Fe0.766Mn0.00448Si0.00159Cr0.109Ni0.0981Mo0.0117V0.000110Nb0.0000602Co0.0000949Al0.00622Ti0.00257,1163.000000000,Cr,Cr+Ni,6c142757f12920cb,11,0.233942622,0.977858142,0.007810585,0.014441282,0.809443842,0.766057378,0.000000000,0.004480336,0.001590119,0.109008165,0.098107348,0.011700876,0.000110008,0.000000000,0.000060205,0.000094907,0.000000000,0.006220466,0.002570193
MBSTEEL-0224,Fe0.767C0.000465Mn0.00112Si0.00358Cr0.110Ni0.0981Mo0.0119V0.000110Nb0.0000601Co0.0000948Al0.00559Ti0.00257,1175.400000000,Cr,Cr+Ni,b1ad6ab8fd4cb73b,12,0.233452187,0.975849147,0.009629320,0.014631469,0.805001336,0.766547813,0.000464726,0.001119340,0.003577889,0.109935149,0.098042165,0.011892984,0.000109935,0.000000000,0.000060065,0.000094744,0.000000000,0.005586704,0.002568485
MBSTEEL-0225,Fe0.768C0.000466Mn0.000306Si0.000598Cr0.110Ni0.100Mo0.0128V0.000110Nb0.0000603Co0.0000951Al0.00478Ti0.00281,1340.800000000,Cr,Cr+Ni,8d4af90eda859ec0,12,0.232019507,0.978486246,0.005843852,0.015779899,0.786583163,0.767980493,0.000465988,0.000305992,0.000597985,0.109997206,0.099997460,0.012799675,0.000109997,0.000000000,0.000060298,0.000095098,0.000000000,0.004779879,0.002809929
MBSTEEL-0226,Fe0.768C0.000466Mn0.00122Si0.00119Cr0.111Ni0.0972Mo0.0119V0.000110Nb0.0000602Co0.0000949Al0.00642Ti0.00245,1258.800000000,Cr,Cr+Ni,9a2f3df9a5d6c308,12,0.232085315,0.977516298,0.008075103,0.014518587,0.795432968,0.767914685,0.000465948,0.001219864,0.001189868,0.110987669,0.097189202,0.011898678,0.000109988,0.000000000,0.000060193,0.000094889,0.000000000,0.006419287,0.002449728
MBSTEEL-0227,Fe0.768C0.000468Mn0.000512Si0.00180Cr0.0827Ni0.117Mo0.0179V0.000110Nb0.0000605Co0.0000954Al0.00958Ti0.00235,1414.500000000,Ni,Cr+Ni,416ab046dfaa0278,12,0.232442037,0.967860009,0.011841181,0.020408747,0.812081544,0.767557963,0.000467731,0.000511705,0.001798964,0.082652400,0.116932658,0.017889697,0.000109937,0.000000000,0.000060465,0.000095345,0.000000000,0.009574486,0.002348647
MBSTEEL-0228,Fe0.768C0.000931Mn0.00244Si0.00199Cr0.110Ni0.0981Mo0.0113V0.000110Nb0.0000602Co0.0000948Al0.00497Ti0.00269,1167.200000000,Cr,Cr+Ni,f2263042f23fee73,12,0.232526487,0.978073841,0.007885590,0.014150493,0.802385963,0.767473513,0.000930362,0.002438327,0.001988636,0.109924592,0.098032750,0.011292254,0.000109925,0.000000000,0.000060159,0.000094735,0.000000000,0.004966593,0.002688156
MBSTEEL-0229,Fe0.769Mn0.000509Si0.000398Cr0.112Ni0.0953Mo0.0119V0.000110Nb0.0000602Co0.0000949Al0.00725Ti0.00362,1282.200000000,Cr,Cr+Ni,e9aa16fc999964d5,11,0.231186130,0.976777422,0.007646149,0.015686402,0.789502624,0.768813870,0.000000000,0.000508877,0.000397904,0.111972891,0.095276933,0.011897120,0.000109973,0.000000000,0.000060185,0.000094877,0.000000000,0.007248245,0.003619124
MBSTEEL-0230,Fe0.770C0.000470Mn0.000103Si0.000201Cr0.000109Ni0.168Mo0.0124V0.0222Nb0.0000607Co0.0000957Al0.00251Ti0.0236,1998.600000000,Ni,Ni+Ti+V,33500a2cf7bb804d,12,0.229806990,0.960748464,0.003181797,0.058275304,0.752006316,0.770193010,0.000470118,0.000103026,0.000201050,0.000109027,0.168042111,0.012403108,0.022205565,0.000000000,0.000060715,0.000095724,0.000000000,0.002510629,0.023605916
MBSTEEL-0231,Fe0.770C0.000930Mn0.00488Si0.00199Cr0.107Ni0.0952Mo0.0112V0.000110Nb0.0000601Co0.0000948Al0.00600Ti0.00245,1188.600000000,Cr,Cr+Ni,01706a77e28fd64a,12,0.229934467,0.977367974,0.008920759,0.013821276,0.807301883,0.770065533,0.000930079,0.004880415,0.001990169,0.107009106,0.095208102,0.011200953,0.000110009,0.000000000,0.000060105,0.000094808,0.000000000,0.006000511,0.002450209
MBSTEEL-0232,Fe0.770Mn0.000509Si0.000398Cr0.111Ni0.0972Mo0.0120V0.000110Nb0.0000602Co0.0000949Al0.00726Ti0.00199,1243.000000000,Cr,Cr+Ni,c2a603c0ad892e88,11,0.230478719,0.978305296,0.007653239,0.014151396,0.782612877,0.769521281,0.000000000,0.000508684,0.000397753,0.110930990,0.097139569,0.011992539,0.000109932,0.000000000,0.000060163,0.000094841,0.000000000,0.007255486,0.001988763
