phase120_row_id,composition,yield_strength_mpa,dominant_non_fe_element,alloy_family_key,composition_hash16,element_count,non_fe_fraction,transition_fraction,light_fraction,refractory_fraction,entropy_fraction,frac_Fe,frac_C,frac_Mn,frac_Si,frac_Cr,frac_Ni,frac_Mo,frac_V,frac_N,frac_Nb,frac_Co,frac_W,frac_Al,frac_Ti,phase122_C_x_Cr,phase122_C_x_Mo,phase122_C_x_V,phase122_C_x_Nb,phase122_C_x_W,phase122_C_x_Ti,phase122_Al_x_Ti,phase122_Ni_x_Ti,phase122_Mo_x_Ni,phase122_Cr_x_Ni,phase122_Co_x_Ni,phase122_Cr_x_Mo,phase122_C_x_Ni,phase122_C_x_Co,phase122_solid_solution_weighted,phase122_precipitation_carbon_sum,phase122_gamma_stabilizer_fraction,phase122_carbide_former_fraction,phase122_light_transition_interaction,phase122_refractory_transition_interaction,phase122_gamma_carbide_interaction,phase122_entropy_non_fe_interaction,phase122_refractory_to_transition,phase122_light_to_non_fe
MBSTEEL-0241,Fe0.778C0.000931Mn0.000611Si0.00159Cr0.0796Ni0.0981Mo0.0189V0.000110Nb0.0000602Co0.0000949Al0.0189Ti0.00269,1555.800000000,Ni,Cr+Ni,f8e9ce73ece5d887,12,0.221678631,0.956911009,0.021429848,0.021769188,0.814100980,0.778321369,0.000931385,0.000611252,0.001590657,0.079632880,0.098140522,0.018907807,0.000110045,0.000000000,0.000060225,0.000094939,0.000000000,0.018907807,0.002691111,0.000074169,0.000017610,0.000000102,0.000000056,0.000000000,0.000002506,0.000050883,0.000264107,0.001855622,0.007815212,0.000009317,0.001505683,0.000091407,0.000000088,0.175489269,0.000094444,0.098846713,0.101402068,0.020506457,0.020831176,0.010023261,0.180468791,0.022749438,0.096670788
MBSTEEL-0242,Fe0.778Mn0.00122Si0.00159Cr0.112Ni0.0876Mo0.0115V0.000110Nb0.0000602Co0.0000949Al0.00539Ti0.00245,1207.800000000,Cr,Cr+Ni,abec62cc08f384d7,11,0.222011748,0.979010117,0.006979895,0.014119987,0.768935759,0.777988252,0.000000000,0.001219982,0.001589976,0.111998309,0.087598677,0.011499826,0.000109998,0.000000000,0.000060199,0.000094899,0.000000000,0.005389919,0.002449963,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000013205,0.000214614,0.001007370,0.009810904,0.000008313,0.001287961,0.000000000,0.000000000,0.179697697,0.000000000,0.088913558,0.126118295,0.006833388,0.013823610,0.011213626,0.170712772,0.014422718,0.031439305
MBSTEEL-0243,Fe0.779C0.000946Mn0.000103Si0.000202Cr0.000109Ni0.173Mo0.0184V0.0100Nb0.0000611Co0.0000964Al0.00147Ti0.0166,1730.200000000,Ni,Ni,2d3d67ba0fc72b07,12,0.220990262,0.962320429,0.002618033,0.045061663,0.706987310,0.779009738,0.000946012,0.000103001,0.000202003,0.000109001,0.173002163,0.018400230,0.010000125,0.000000000,0.000061101,0.000096401,0.000000000,0.001470018,0.016600208,0.000000103,0.000017407,0.000009460,0.000000058,0.000000000,0.000015704,0.000024403,0.002871872,0.003183280,0.000018857,0.000016678,0.000002006,0.000163662,0.000000091,0.193507279,0.000042732,0.173201565,0.045170665,0.002519387,0.043363759,0.007823630,0.156237311,0.046826048,0.011846825
MBSTEEL-0244,Fe0.779C0.00139Mn0.000101Si0.000198Cr0.114Ni0.0973Mo0.000116V0.000109Nb0.0000597Co0.0000941Al0.00432Ti0.00359,1125.000000000,Cr,Cr+Ni,08ab4deaa1abdf04,12,0.221216346,0.990328987,0.005906359,0.003873624,0.727879597,0.778783654,0.001389614,0.000100972,0.000197945,0.113968340,0.097272978,0.000115968,0.000108970,0.000000000,0.000059683,0.000094074,0.000000000,0.004318800,0.003589003,0.000158372,0.000000161,0.000000151,0.000000083,0.000000000,0.000004987,0.000015500,0.000349113,0.000011281,0.011086040,0.000009151,0.000013217,0.000135172,0.000000131,0.177362820,0.000163755,0.097468024,0.117841964,0.005849239,0.003836162,0.011485823,0.161018865,0.003911452,0.026699469
MBSTEEL-0245,Fe0.779C0.00141Mn0.000103Si0.000201Cr0.000109Ni0.174Mo0.0130V0.000111Nb0.0000608Co0.0000959Al0.00209Ti0.0295,2006.000000000,Ni,Ni+Ti,4022e7b4231f7860,12,0.220751186,0.953723424,0.003702182,0.042685429,0.687411949,0.779248814,0.001410450,0.000103033,0.000201064,0.000109035,0.174055576,0.013004152,0.000111035,0.000000000,0.000060819,0.000095931,0.000000000,0.002090668,0.029509422,0.000000154,0.000018342,0.000000157,0.000000086,0.000000000,0.000041622,0.000061694,0.005136279,0.002263445,0.000018978,0.000016697,0.000001418,0.000245497,0.000000135,0.188624338,0.000060359,0.174254540,0.042794463,0.003530858,0.040710094,0.007457129,0.151747003,0.044756612,0.016770836
MBSTEEL-0246,Fe0.779C0.00141Mn0.000103Si0.000201Cr0.000109Ni0.174Mo0.0130V0.000111Nb0.0000608Co0.0000959Al0.00230Ti0.0295,2005.500000000,Ni,Ni+Ti,b0612e9510caedc5,12,0.220914846,0.953523120,0.003911428,0.042676465,0.688553283,0.779085154,0.001410154,0.000103011,0.000201022,0.000109012,0.174019020,0.013001421,0.000111012,0.000000000,0.000060807,0.000095910,0.000000000,0.002300251,0.029503225,0.000000154,0.000018334,0.000000157,0.000000086,0.000000000,0.000041604,0.000067865,0.005134122,0.002262495,0.000018970,0.000016690,0.000001417,0.000245394,0.000000135,0.188584721,0.000060334,0.174217941,0.042785477,0.003729637,0.040692996,0.007453998,0.152111642,0.044756613,0.017705591
MBSTEEL-0247,Fe0.780C0.000457Mn0.000599Si0.0504Cr0.000106Ni0.166Mo0.000114V0.000108Nb0.0000591Co0.0000931Al0.00102Ti0.000802,1309.100000000,Ni,Ni+Si,42a96d8fc5fbec53,12,0.219811350,0.947135117,0.051889547,0.001083362,0.667533460,0.780188650,0.000457111,0.000599145,0.050412190,0.000106026,0.166040149,0.000114028,0.000108026,0.000000000,0.000059114,0.000093123,0.000000000,0.001020247,0.000802194,0.000000048,0.000000052,0.000000049,0.000000027,0.000000000,0.000000367,0.000000818,0.000133196,0.000018933,0.000017605,0.000015462,0.000000012,0.000075899,0.000000043,0.181686924,0.000000544,0.166732417,0.001189388,0.049146412,0.001026090,0.000198310,0.146731431,0.001143830,0.236064002
MBSTEEL-0248,Fe0.780C0.000465Mn0.00122Si0.00159Cr0.105Ni0.0953Mo0.00991V0.000110Nb0.0000602Co0.0000949Al0.00414Ti0.00222,1087.000000000,Cr,Cr+Ni,a3aeb322e54b08f4,12,0.220085869,0.981616824,0.006194318,0.012298846,0.760972514,0.779914131,0.000464949,0.001219866,0.001589825,0.104988441,0.095289509,0.009908909,0.000109988,0.000000000,0.000060193,0.000094890,0.000000000,0.004139544,0.002219756,0.000048814,0.000004607,0.000000051,0.000000028,0.000000000,0.000001032,0.000009189,0.000211519,0.000944215,0.010004297,0.000009042,0.001040321,0.000044305,0.000000044,0.180731512,0.000054533,0.096604265,0.117287287,0.006080447,0.012072754,0.011330452,0.167479297,0.012529172,0.028145006
MBSTEEL-0249,Fe0.780C0.000467Mn0.000510Si0.00200Cr0.0830Ni0.0993Mo0.0179V0.000110Nb0.0000603Co0.0000951Al0.0139Ti0.00234,1475.800000000,Ni,Cr+Ni,8246fee7339d3632,12,0.219752193,0.963321051,0.016372200,0.020416784,0.797626328,0.780247807,0.000467148,0.000510162,0.002000635,0.083026369,0.099331548,0.017905687,0.000110035,0.000000000,0.000060319,0.000095130,0.000000000,0.013904416,0.002340743,0.000038786,0.000008365,0.000000051,0.000000028,0.000000000,0.000001093,0.000032547,0.000232510,0.001778600,0.008247138,0.000009449,0.001486644,0.000046403,0.000000044,0.178036134,0.000048323,0.099936840,0.103443153,0.015771685,0.019667918,0.010337782,0.175280135,0.021194164,0.074503011
MBSTEEL-0250,Fe0.781C0.000475Mn0.000104Si0.000203Cr0.000110Ni0.173Mo0.0184V0.0112Nb0.0000613Co0.0000967W0.00102Al0.00106Ti0.0131,1688.100000000,Ni,Ni,d3ba995472b47759,13,0.218867207,0.965674865,0.001738296,0.043788744,0.700225251,0.781132793,0.000475081,0.000104018,0.000203035,0.000110019,0.173029415,0.018403129,0.011201904,0.000000000,0.000061310,0.000096716,0.001020173,0.001060180,0.013102227,0.000000052,0.000008743,0.000005322,0.000000029,0.000000485,0.000006225,0.000013891,0.002267071,0.003184283,0.000019037,0.000016735,0.000002025,0.000082203,0.000000046,0.193539432,0.000020855,0.173230149,0.043898762,0.001678629,0.042285689,0.007604589,0.153256345,0.045345225,0.007942241
MBSTEEL-0251,Fe0.781C0.00141Mn0.000103Si0.000201Cr0.000109Ni0.167Mo0.000118V0.0200Nb0.0152Co0.0000960Al0.00210Ti0.0126,1730.200000000,Ni,Ni+V,3035ca52ed1e56a9,12,0.218950794,0.968369007,0.003711234,0.047921019,0.716717987,0.781049206,0.001410089,0.000103006,0.000201013,0.000109007,0.167010522,0.000118007,0.020001260,0.000000000,0.015200958,0.000096006,0.000000000,0.002100132,0.012600794,0.000000154,0.000000166,0.000028204,0.000021435,0.000000000,0.000017768,0.000026463,0.002104465,0.000019708,0.000018205,0.000016034,0.000000013,0.000235500,0.000000135,0.167404546,0.000067727,0.167209534,0.048030026,0.003593844,0.046405230,0.008031078,0.156925972,0.049486320,0.016950082
MBSTEEL-0252,Fe0.782C0.0181Mn0.00187Si0.000203Cr0.0816Ni0.0000973Mo0.0576V0.0108Nb0.0000615Co0.0476Al0.000635,1577.800000000,Cr,Co+Cr+Mo,952459aa07ac6a21,11,0.218442987,0.923443892,0.018927272,0.068422718,0.847368521,0.781557013,0.018089747,0.001868941,0.000202885,0.081553775,0.000097245,0.057567371,0.010793882,0.000000000,0.000061465,0.047573036,0.000000000,0.000634640,0.000000000,0.001475287,0.001041379,0.000195259,0.000001112,0.000000000,0.000000000,0.000000000,0.000000000,0.000005598,0.000007931,0.000004626,0.004694836,0.000001759,0.000860584,0.164133170,0.002713037,0.049539222,0.149976493,0.017478274,0.063184541,0.007429719,0.185101711,0.074095155,0.086646279
MBSTEEL-0253,Fe0.783C0.0187Mn0.00184Si0.000200Cr0.104Ni0.0000955Mo0.0341V0.0106Nb0.0000603Co0.0463Al0.000623,1798.300000000,Cr,Co+Cr+Mo,4eec3af8ae5a9173,11,0.216623039,0.946290855,0.019532399,0.044781849,0.826282049,0.783376961,0.018709003,0.001840886,0.000200096,0.104050069,0.000095546,0.034116417,0.010605103,0.000000000,0.000060329,0.046322290,0.000000000,0.000623300,0.000000000,0.001946673,0.000638284,0.000198411,0.000001129,0.000000000,0.000000000,0.000000000,0.000000000,0.000003260,0.000009942,0.000004426,0.003549816,0.000001788,0.000866644,0.152945097,0.002784497,0.048258722,0.148831918,0.018483331,0.042376654,0.007182438,0.178991729,0.047323557,0.090167690
MBSTEEL-0254,Fe0.784C0.000919Mn0.00100Si0.0397Cr0.000106Ni0.173Mo0.000115V0.000108Nb0.0000594Co0.0000936Al0.000614,1298.800000000,Ni,Ni+Si,ecb909151c2373a0,11,0.215776496,0.958580796,0.041244755,0.000282481,0.644613092,0.784223504,0.000919262,0.001000285,0.039711318,0.000106030,0.173049319,0.000115033,0.000108031,0.000000000,0.000059417,0.000093627,0.000000000,0.000614175,0.000000000,0.000000097,0.000000106,0.000000099,0.000000055,0.000000000,0.000000000,0.000000000,0.000000000,0.000019906,0.000018348,0.000016202,0.000000012,0.000159078,0.000000086,0.185647850,0.000000357,0.174143231,0.000388511,0.039536430,0.000270781,0.000067657,0.139092354,0.000294687,0.191145726
MBSTEEL-0255,Fe0.785C0.000467Mn0.000511Si0.00180Cr0.0820Ni0.0985Mo0.0178V0.000110Nb0.0000604Co0.0000952Al0.0108Ti0.00235,1383.500000000,Ni,Cr+Ni,0058a9bc8bc7c249,12,0.214602275,0.966705740,0.013073620,0.020330695,0.779432517,0.785397725,0.000467237,0.000511259,0.001800912,0.082041546,0.098549906,0.017809018,0.000110056,0.000000000,0.000060431,0.000095248,0.000000000,0.010805472,0.002351191,0.000038333,0.000008321,0.000000051,0.000000028,0.000000000,0.000001099,0.000025406,0.000231710,0.001755077,0.008085187,0.000009387,0.001461079,0.000046046,0.000000045,0.176399408,0.000047832,0.099156413,0.102372242,0.012638343,0.019653800,0.010150864,0.167267991,0.021030903,0.060920230
MBSTEEL-0256,Fe0.785C0.000931Mn0.000102Si0.000199Cr0.000108Ni0.167Mo0.000117V0.0209Nb0.0000602Co0.0000949Al0.00187Ti0.0241,1730.200000000,Ni,Ni+Ti+V,48d9eca7e8c1928d,12,0.215378266,0.972735944,0.002998554,0.045155431,0.684083407,0.784621734,0.000930551,0.000101951,0.000198904,0.000107948,0.166919528,0.000116944,0.020889929,0.000000000,0.000060171,0.000094854,0.000000000,0.001869099,0.024088387,0.000000100,0.000000109,0.000019439,0.000000056,0.000000000,0.000022415,0.000045024,0.004020822,0.000019520,0.000018019,0.000015833,0.000000013,0.000155327,0.000000088,0.167309550,0.000042120,0.167116333,0.045263379,0.002916801,0.043924311,0.007564250,0.147336698,0.046421057,0.013922268
MBSTEEL-0257,Fe0.786C0.000469Mn0.000512Si0.00120Cr0.0576Ni0.124Mo0.0172V0.000110Nb0.0000606Co0.0000955Al0.0106Ti0.00235,1404.200000000,Ni,Cr+Ni,4c7273efb6a2f20d,12,0.214154890,0.968126682,0.012266582,0.019716714,0.762888380,0.785845110,0.000468908,0.000511899,0.001199764,0.057588649,0.123975564,0.017196611,0.000109978,0.000000000,0.000060588,0.000095481,0.000000000,0.010597911,0.002349537,0.000027004,0.000008064,0.000000052,0.000000028,0.000000000,0.000001102,0.000024900,0.000291285,0.002131960,0.007139585,0.000011837,0.000990330,0.000058133,0.000000045,0.183854512,0.000036249,0.124582944,0.077305363,0.011875605,0.019088277,0.009630930,0.163376277,0.020365841,0.057279019
MBSTEEL-0258,Fe0.786C0.000473Mn0.000310Si0.000202Cr0.000109Ni0.175Mo0.0182V0.000112Nb0.0000612Co0.0000965Al0.00190Ti0.0167,1641.200000000,Ni,Ni,d13eca86ff699093,12,0.213342118,0.962432382,0.002577155,0.035102556,0.658508449,0.786657882,0.000473396,0.000310259,0.000202169,0.000109091,0.175146475,0.018215233,0.000112094,0.000000000,0.000061251,0.000096581,0.000000000,0.001901590,0.016713978,0.000000052,0.000008623,0.000000053,0.000000029,0.000000000,0.000007912,0.000031783,0.002927394,0.003190334,0.000019107,0.000016916,0.000001987,0.000082914,0.000000046,0.195531272,0.000016669,0.175553315,0.035211647,0.002480337,0.033783837,0.006181521,0.140487587,0.036472750,0.012079917
MBSTEEL-0259,Fe0.787C0.000474Mn0.000207Si0.000203Cr0.000109Ni0.176Mo0.0181V0.000112Nb0.0000612Co0.0000965Al0.00190Ti0.0150,1599.400000000,Ni,Ni,073c3b2514646683,12,0.212419317,0.964235431,0.002578901,0.033297750,0.652135868,0.787580683,0.000474350,0.000207153,0.000203150,0.000109080,0.176129861,0.018113355,0.000112083,0.000000000,0.000061245,0.000096571,0.000000000,0.001901402,0.015011068,0.000000052,0.000008592,0.000000053,0.000000029,0.000000000,0.000007121,0.000028542,0.002643897,0.003190303,0.000019212,0.000017009,0.000001976,0.000083547,0.000000046,0.196361628,0.000015847,0.176433585,0.033406831,0.002486668,0.032106870,0.005894087,0.138526256,0.034532801,0.012140614
MBSTEEL-0260,Fe0.787C0.0137Mn0.000103Si0.000202Cr0.0111Ni0.101Mo0.0118V0.00111Nb0.0000610Co0.0689W0.00394Al0.000630Ti0.000118,1683.000000000,Ni,Co+Ni,86bef27993956dff,13,0.212735479,0.969538765,0.014536884,0.017034724,0.803769387,0.787264521,0.013704605,0.000103035,0.000202068,0.011103731,0.101033947,0.011803966,0.001110373,0.000000000,0.000061021,0.068923158,0.003941324,0.000630212,0.000118040,0.000152172,0.000161769,0.000015217,0.000000836,0.000054014,0.000001618,0.000000074,0.000011926,0.001192601,0.001121854,0.006963579,0.000131068,0.001384630,0.000944565,0.183923598,0.000385626,0.170060140,0.028138455,0.014094073,0.016515825,0.004785230,0.170990266,0.017569926,0.068333143
MBSTEEL-0261,Fe0.788Mn0.000104Si0.000203Cr0.000109Ni0.176Mo0.0184V0.000112Nb0.0000613Co0.0000966Al0.00105Ti0.0166,1716.300000000,Ni,Ni,8ca80b79e9a80a48,11,0.212579463,0.963712404,0.001252079,0.035147435,0.648696035,0.787420537,0.000000000,0.000103924,0.000202851,0.000108920,0.175870577,0.018386469,0.000111918,0.000000000,0.000061255,0.000096529,0.000000000,0.001049228,0.016587793,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000017404,0.002917305,0.003233639,0.000019156,0.000016977,0.000002003,0.000000000,0.000000000,0.196361238,0.000000000,0.176071030,0.035256355,0.001206644,0.033872019,0.006207623,0.137899455,0.036470875,0.005889934
MBSTEEL-0262,Fe0.789C0.00143Mn0.000104Si0.000204Cr0.000110Ni0.181Mo0.000119V0.000112Nb0.0000617Co0.0000972W0.00935Al0.00212Ti0.0168,1600.000000000,Ni,Ni,30c8a926a4306604,13,0.211400530,0.969930572,0.003752094,0.026429277,0.638579837,0.788599470,0.001429274,0.000103947,0.000203896,0.000109944,0.180908117,0.000118940,0.000111943,0.000000000,0.000061669,0.000097151,0.009345254,0.002118924,0.016791472,0.000000157,0.000000170,0.000000160,0.000000088,0.000013357,0.000024000,0.000035580,0.003037714,0.000021517,0.000019890,0.000017575,0.000000013,0.000258567,0.000000139,0.181306095,0.000037932,0.181109215,0.026539222,0.003639271,0.025634564,0.004806498,0.134996116,0.027248628,0.017748745
MBSTEEL-0263,Fe0.789Mn0.000719Si0.00161Cr0.0814Ni0.101Mo0.0194V0.000111Nb0.0000607Co0.0000957Al0.00439Ti0.00271,1263.600000000,Ni,Cr+Ni,8e390f42ca200b82,11,0.211391465,0.971843277,0.005997023,0.022270645,0.757220791,0.788608535,0.000000000,0.000718643,0.001609201,0.081359613,0.100949888,0.019390375,0.000110945,0.000000000,0.000060670,0.000095653,0.000000000,0.004387822,0.002708655,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000011885,0.000273438,0.001957456,0.008213244,0.000009656,0.001577593,0.000000000,0.000000000,0.180087335,0.000000000,0.101764184,0.103630258,0.005828166,0.021643577,0.010545849,0.160070012,0.022915881,0.028369277
MBSTEEL-0264,Fe0.792C0.000470Mn0.000411Si0.00201Cr0.0862Ni0.0980Mo0.0181V0.000111Nb0.0000607Co0.0000957Al0.00167Ti0.000589,1061.700000000,Ni,Cr+Ni,c19277c11f0d771f,12,0.207776118,0.977093827,0.004151173,0.018866032,0.732978368,0.792223882,0.000470133,0.000411116,0.002010568,0.086224367,0.098027703,0.018105117,0.000111031,0.000000000,0.000060717,0.000095727,0.000000000,0.001670472,0.000589166,0.000040537,0.000008512,0.000000052,0.000000029,0.000000000,0.000000277,0.000000984,0.000057755,0.001774803,0.008452377,0.000009384,0.001561102,0.000046086,0.000000045,0.179154160,0.000049406,0.098534546,0.105090398,0.004056086,0.018433883,0.010355035,0.152295400,0.019308312,0.019979067
MBSTEEL-0265,Fe0.793C0.000468Mn0.000819Si0.00240Cr0.0962Ni0.0800Mo0.0190V0.000110Nb0.0000605Co0.0000954Al0.00521Ti0.00235,1169.200000000,Cr,Cr+Ni,f79ec51b06385b5a,12,0.206772264,0.970503031,0.008080320,0.021526680,0.754423832,0.793227736,0.000468134,0.000819235,0.002400689,0.096227627,0.080022975,0.019005456,0.000110032,0.000000000,0.000060517,0.000095427,0.000000000,0.005211496,0.002350675,0.000045047,0.000008897,0.000000052,0.000000028,0.000000000,0.000001100,0.000012251,0.000188108,0.001520873,0.007700421,0.000007636,0.001828850,0.000037461,0.000000045,0.169422101,0.000055125,0.080937637,0.117754307,0.007841975,0.020891708,0.009530755,0.155993924,0.022180951,0.039078355
MBSTEEL-0266,Fe0.794C0.000470Mn0.000617Si0.00101Cr0.0847Ni0.0981Mo0.0188V0.000111Nb0.0000608Co0.0000958Al0.00126Ti0.00118,1036.900000000,Ni,Cr+Ni,3db647dd62636a06,12,0.206321122,0.977228413,0.002738892,0.020143650,0.728815925,0.793678878,0.000469810,0.000616750,0.001009592,0.084665744,0.098060325,0.018792397,0.000110955,0.000000000,0.000060775,0.000095761,0.000000000,0.001259490,0.001179523,0.000039777,0.000008829,0.000000052,0.000000029,0.000000000,0.000000554,0.000001486,0.000115664,0.001842789,0.008302350,0.000009390,0.001591072,0.000046070,0.000000045,0.178633745,0.000049241,0.098772836,0.104809394,0.002676523,0.019684947,0.010352321,0.150370119,0.020613042,0.013274899
MBSTEEL-0267,Fe0.795C0.00141Mn0.000717Si0.000801Cr0.0963Ni0.0810Mo0.0191V0.000110Nb0.0000606Co0.0000955Al0.00313Ti0.00270,1150.600000000,Cr,Cr+Ni,6b4fe69dcc10b531,12,0.205337017,0.972809931,0.005338736,0.021961286,0.743690618,0.794662983,0.001409402,0.000716696,0.000800660,0.096259176,0.080965662,0.019091903,0.000109953,0.000000000,0.000060574,0.000095460,0.000000000,0.003128673,0.002698855,0.000135668,0.000026908,0.000000155,0.000000085,0.000000000,0.000003804,0.000008444,0.000218515,0.001545789,0.007793688,0.000007729,0.001837771,0.000114113,0.000000135,0.169960969,0.000166620,0.081777818,0.118220461,0.005193575,0.021364157,0.009667811,0.152707213,0.022575105,0.025999871
MBSTEEL-0268,Fe0.796C0.000469Mn0.000103Si0.000201Cr0.000108Ni0.174Mo0.00587V0.000111Nb0.0000606Co0.0000956Al0.00167Ti0.0212,1737.200000000,Ni,Ni+Ti,78c5127ac586baee,12,0.203910997,0.970526105,0.002340262,0.027244646,0.618103851,0.796089003,0.000469052,0.000103012,0.000201022,0.000108012,0.174019455,0.005870656,0.000111012,0.000000000,0.000060607,0.000095611,0.000000000,0.001670187,0.021202370,0.000000051,0.000002754,0.000000052,0.000000028,0.000000000,0.000009945,0.000035412,0.003689625,0.001021608,0.000018796,0.000016638,0.000000634,0.000081624,0.000000045,0.180740346,0.000012830,0.174218078,0.027352657,0.002271285,0.026441640,0.004765327,0.126038173,0.028072038,0.011476880
MBSTEEL-0269,Fe0.797C0.000939Mn0.00215Si0.00381Cr0.0540Ni0.118Mo0.0175V0.000111Nb0.0000607Co0.0000957Al0.00481Ti0.00165,1194.000000000,Ni,Cr+Ni,14184d082b875de3,12,0.203100728,0.971233936,0.009557792,0.019319258,0.741159808,0.796899272,0.000938881,0.002149728,0.003809518,0.053993175,0.117985087,0.017497788,0.000110986,0.000000000,0.000060692,0.000095688,0.000000000,0.004809392,0.001649791,0.000050693,0.000016428,0.000000104,0.000000057,0.000000000,0.000001549,0.000007934,0.000194651,0.002064478,0.006370389,0.000011290,0.000944761,0.000110774,0.000000090,0.177116742,0.000068832,0.120230503,0.073312432,0.009282852,0.018763519,0.008814391,0.150530097,0.019891457,0.047059368
MBSTEEL-0270,Fe0.798C0.000469Mn0.000820Si0.00100Cr0.0504Ni0.116Mo0.0184V0.000111Nb0.0000606Co0.0000955Al0.0119Ti0.00235,1390.400000000,Ni,Cr+Ni,f66f722c4dace63a,12,0.201685544,0.965806931,0.013374268,0.020929844,0.739715273,0.798314456,0.000469185,0.000820323,0.001000394,0.050419860,0.116045710,0.018407251,0.000111044,0.000000000,0.000060624,0.000095538,0.000000000,0.011904689,0.002350926,0.000023656,0.000008636,0.000000052,0.000000028,0.000000000,0.000001103,0.000027987,0.000272815,0.002136083,0.005851008,0.000011087,0.000928091,0.000054447,0.000000045,0.172301820,0.000033476,0.116961571,0.071349705,0.012916961,0.020214188,0.008345174,0.149189877,0.021670836,0.066312477
MBSTEEL-0271,Fe0.799C0.000468Mn0.0256Si0.000401Cr0.000108Ni0.173Mo0.000117V0.000110Nb0.0000605Co0.0000955Al0.00104Ti0.000470,1471.100000000,Ni,Mn+Ni,e43a3687adb79054,12,0.201375354,0.997444701,0.001908103,0.000757144,0.598819436,0.798624646,0.000467780,0.025587974,0.000400812,0.000107949,0.172918728,0.000116945,0.000109948,0.000000000,0.000060472,0.000095455,0.000000000,0.001039511,0.000469779,0.000000050,0.000000055,0.000000051,0.000000028,0.000000000,0.000000220,0.000000488,0.000081234,0.000020222,0.000018666,0.000016506,0.000000013,0.000080888,0.000000045,0.183564274,0.000000405,0.198602157,0.000865093,0.001903227,0.000755209,0.000171809,0.120587476,0.000759084,0.009475355
MBSTEEL-0272,Fe0.799C0.000469Mn0.000513Si0.00241Cr0.0520Ni0.117Mo0.0176V0.000111Nb0.0000606Co0.0000956Al0.00835Ti0.00224,1272.600000000,Ni,Cr+Ni,84f5033aad482820,12,0.200879493,0.968865705,0.011230694,0.020014618,0.733242487,0.799120507,0.000469071,0.000513077,0.002410363,0.052007843,0.117017646,0.017602654,0.000111017,0.000000000,0.000060609,0.000095614,0.000000000,0.008351259,0.002240338,0.000024395,0.000008257,0.000000052,0.000000028,0.000000000,0.000001051,0.000018710,0.000262159,0.002059821,0.006085835,0.000011189,0.000915476,0.000054890,0.000000045,0.173800448,0.000033784,0.117626337,0.072022461,0.010881034,0.019391477,0.008471738,0.147293379,0.020657784,0.055907618
MBSTEEL-0273,Fe0.799C0.000470Mn0.000103Si0.000201Cr0.000108Ni0.167Mo0.00847V0.000111Nb0.0000607Co0.0000957Al0.00167Ti0.0224,1392.400000000,Ni,Ni+Ti,b139ff66f85efcc7,12,0.200751753,0.966717963,0.002341727,0.031051345,0.623977310,0.799248247,0.000470146,0.000103032,0.000201062,0.000108034,0.167051886,0.008472632,0.000111034,0.000000000,0.000060719,0.000095730,0.000000000,0.001670519,0.022406960,0.000000051,0.000003983,0.000000052,0.000000029,0.000000000,0.000010535,0.000037431,0.003743125,0.001415369,0.000018047,0.000015992,0.000000915,0.000078539,0.000000045,0.176635093,0.000014649,0.167250648,0.031159379,0.002263790,0.030017893,0.005211426,0.125264539,0.032120377,0.011664790
MBSTEEL-0274,Fe0.799C0.000471Mn0.000103Si0.000201Cr0.000109Ni0.165Mo0.0118V0.000111Nb0.0000609Co0.0000960Al0.00147Ti0.0215,1874.600000000,Ni,Ni+Ti,fb63ea2b48ac64e5,12,0.200937593,0.964494327,0.002142167,0.033474514,0.630839727,0.799062407,0.000471037,0.000103008,0.000201016,0.000109009,0.165012888,0.011800922,0.000111009,0.000000000,0.000060905,0.000096007,0.000000000,0.001470115,0.021501679,0.000000051,0.000005559,0.000000052,0.000000029,0.000000000,0.000010128,0.000031610,0.003548054,0.001947304,0.000017988,0.000015842,0.000001286,0.000077727,0.000000045,0.178258123,0.000015819,0.165211903,0.033583524,0.002066108,0.032285979,0.005548398,0.126759416,0.034706802,0.010660857
MBSTEEL-0275,Fe0.799C0.000936Mn0.000102Si0.000200Cr0.000108Ni0.170Mo0.00375V0.000110Nb0.0000605Co0.0000954Al0.00167Ti0.0238,1730.200000000,Ni,Ni+Ti,c7891fb461888200,12,0.200865666,0.969578386,0.002806472,0.027725161,0.613680187,0.799134334,0.000936157,0.000102017,0.000200034,0.000108018,0.170028582,0.003750630,0.000110018,0.000000000,0.000060510,0.000095416,0.000000000,0.001670281,0.023804001,0.000000101,0.000003511,0.000000103,0.000000057,0.000000000,0.000022284,0.000039759,0.004047361,0.000637714,0.000018366,0.000016223,0.000000405,0.000159173,0.000000089,0.174416579,0.000026056,0.170226015,0.027833177,0.002721095,0.026881717,0.004737931,0.123267279,0.028595069,0.013971885
